"","id","uid","sci_name"
"676",1233,"2830726","Maerua oblongifolia"
"677",1234,"97028","Trifolium medium"
"678",1235,"159030","Murraya koenigii"
"679",1236,"714457","Clinacanthus nutans"
"680",1237,"4058","Catharanthus roseus"
"681",1238,"649199","Astragalus membranaceus"
"682",1239,"215581","Solanum viarum"
"683",1240,"47037","Alhagi maurorum"
"684",1242,"52862","Thevetia peruviana"
"685",1244,"128608","Cinnamomum verum"
"686",1244,"119260","Cinnamomum aromaticum"
"687",1245,"105884","Lonicera japonica"
"688",1246,"2843217","Rhaphiolepis bibas"
"689",1248,"1340885","Symplocos racemosa"
"690",1249,"144168","Astragalus verus"
"691",1251,"193516","Hippophae rhamnoides"
"692",1253,"39350","Ocimum basilicum"
"693",1255,"126910","Withania somnifera"
"694",1256,"54803","Piper kadsura"
"695",1257,"1073848","Mikania glomerata"
"696",1258,"142860","Euphorbia tirucalli"
"697",1259,"48386","Perilla frutescens"
"698",1261,"539895","Potentilla lineata"
"699",1262,"35608","Artemisia annua"
"700",1263,"343886","Lycium intricatum"
"701",1264,"29808","Taxus chinensis"
"702",1266,"292393","Gentiana scabra"
"703",1268,"178107","Qualea grandiflora"
"704",1269,"157652","Mucuna pruriens"
"705",1272,"65561","Hypericum perforatum"
"706",1273,"4679","Allium cepa"
"707",1274,"172074","Schenkia spicata"
"708",1275,"1391574","Diorhabda tarsalis"
"709",1275,"74613","Glycyrrhiza uralensis"
"710",1277,"142615","Dendrobium officinale"
"711",1278,"222567","Strobilanthes cusia"
"712",1279,"161269","Stauntonia chinensis"
"713",1280,"647291","Ulmus wallichiana"
"714",1281,"1628388","Tephrosia bracteolata"
"715",1282,"179994","Entandrophragma cylindricum"
"716",1282,"5821","Plasmodium berghei"
"717",1283,"71251","Chelidonium majus"
"718",1284,"325741","Ferulago angulata"
"719",1285,"454511","Haloxylon salicornicum"
"720",1286,"175694","Andrographis paniculata"
"721",1287,"92921","Silybum marianum"
"722",1288,"63812","Peumus boldus"
"723",1288,"7227","Drosophila melanogaster"
"724",1289,"35608","Artemisia annua"
"725",1291,"261998","Astronium urundeuva"
"726",1292,"4013","Toxicodendron vernicifluum"
"727",1293,"45208","Aralia racemosa"
"728",1294,"126910","Withania somnifera"
"729",1296,"112883","Lycium chinense"
"730",1297,"76025","Fallopia multiflora"
"731",1297,"359","Agrobacterium rhizogenes"
"732",1299,"204215","Vitex trifolia"
"733",1300,"992677","Croton sylvaticus"
"734",1303,"272846","Asparagus racemosus"
"735",1305,"204144","Ocimum gratissimum"
"736",1307,"85213","Impatiens repens"
"737",1308,"50767","Metagentiana rhodantha"
"738",1309,"221762","Alternanthera sessilis"
"739",1310,"508682","Curcuma caesia"
"740",1312,"126910","Withania somnifera"
"741",1314,"748721","Anemone turczaninovii"
"742",1315,"138033","Vachellia nilotica"
"743",1317,"189799","Tamarix nilotica"
"744",1318,"43522","Morinda citrifolia"
"745",1319,"168188","Chamaecostus subsessilis"
"746",1320,"325741","Ferulago angulata"
"747",1321,"746493","Achyrocline satureioides"
"748",1322,"51671","Microbacterium sp."
"749",1322,"55181","Phyllosticta citricarpa"
"750",1323,"2873749","Mesostemma dichotomum"
"751",1324,"46367","Bupleurum falcatum"
"752",1326,"1769349","Chaetomium sp."
"753",1326,"318062","Euphorbia hirta"
"754",1327,"295656","Stegobium paniceum"
"755",1328,"3498","Morus alba"
"756",1329,"99300","Rehmannia glutinosa"
"757",1330,"341932","Citrus macroptera"
"758",1331,"145754","Malva sylvestris"
"759",1332,"53751","Echinacea purpurea"
"760",1334,"124778","Illicium verum"
"761",1335,"123498","Aleurites moluccanus"
"762",1336,"553056","Gentiana rigescens"
"763",1337,"503355","Chlorophytum borivilianum"
"764",1339,"22978","Chrysobalanus icaco"
"765",1341,"203015","Rhodiola rosea"
"766",1342,"6289","Haemonchus contortus"
"767",1343,"5544","Trichoderma harzianum"
"768",1343,"456999","Rhizoctonia solani"
"769",1346,"93608","Sinopodophyllum hexandrum"
"770",1348,"46147","Portulaca oleracea"
"771",1350,"100575","Ficus sur"
"772",1351,"43153","Azima tetracantha"
"773",1352,"92921","Silybum marianum"
"774",1353,"329779","Solanum incanum"
"775",1353,"60189","Rhipicephalus decoloratus"
"776",1354,"708191","Colletotrichum lineola"
"777",1355,"145711","Salacca zalacca"
"778",1356,"714457","Clinacanthus nutans"
"779",1359,"3972","Viscum album"
"780",1360,"106723","Dorstenia psilurus"
"781",1362,"190534","Vaccinium arctostaphylos"
"782",1366,"98583","Rhodomyrtus tomentosa"
"783",1366,"8022","Oncorhynchus mykiss"
"784",1367,"96455","Persicaria tinctoria"
"785",1368,"3535","Stegnosperma halimifolium"
"786",1372,"3498","Morus alba"
"787",1373,"405319","Piper sarmentosum"
"788",1374,"296036","Phyllanthus emblica"
"789",1375,"126910","Withania somnifera"
"790",1376,"371349","Ferula gummosa"
"791",1380,"43575","Uncaria rhynchophylla"
"792",1384,"228354","Tephrosia purpurea"
"793",1385,"246360","Commiphora wightii"
"794",1388,"361442","Vitex negundo"
"795",1390,"141189","Woodfordia fruticosa"
"796",1393,"72900","Baccharis dracunculifolia"
"797",1395,"39296","Dracocephalum moldavica"
"798",1395,"3847","Glycine max"
"799",1396,"483232","Coscinium fenestratum"
"800",1397,"654612","Potentilla alba"
"801",1399,"1553915","Paramignya trimera"
"802",1400,"117978","Dendrobium thyrsiflorum"
"803",1401,"555479","Nigella sativa"
"804",1405,"63479","Nerium oleander"
"805",1406,"309299","Ficus platyphylla"
"806",1408,"142615","Dendrobium officinale"
"807",1410,"126910","Withania somnifera"
"808",1411,"5821","Plasmodium berghei"
"809",1412,"39354","Salvia abrotanoides"
"810",1413,"454507","Salsola stocksii"
"811",1417,"282722","Achillea biebersteinii"
"812",1419,"1781621","Myrianthus arboreus"
"813",1420,"321417","Odontites vernus subsp. serotinus"
"814",1421,"126910","Withania somnifera"
"815",1422,"73200","Pelargonium graveolens"
"816",1424,"42345","Phoenix dactylifera"
"817",1425,"242839","Rhodiola crenulata"
"818",1425,"226208","Salvia miltiorrhiza"
"819",1426,"4146","Olea europaea"
"820",1427,"164274","Pityrogramma calomelanos"
"821",1428,"165353","Angelica sinensis"
"822",1429,"2039544","Salvia sinaloensis"
"823",1430,"223762","Phaleria macrocarpa"
"824",1431,"141317","Justicia adhatoda"
"825",1433,"49827","Glycyrrhiza glabra"
"826",1435,"68527","Aegle marmelos"
"827",1436,"325741","Ferulago angulata"
"828",1439,"187505","Gongronemopsis tenacissima"
"829",1441,"701470","Echium amoenum"
"830",1442,"1439897","Daphne altaica"
"831",1443,"49666","Paris polyphylla"
"832",1444,"2849586","Anethum foeniculum"
"833",1445,"263848","Urena lobata"
"834",1446,"218100","Alhagi sparsifolia"
"835",1448,"124943","Azadirachta indica"
"836",1449,"714457","Clinacanthus nutans"
"837",1450,"100514","Asparagus cochinchinensis"
"838",1451,"1707699","Cercospora sp."
"839",1453,"2974054","Ruscus hyrcanus"
"840",1455,"6306","Meloidogyne incognita"
"841",1457,"364024","Prosopis cineraria"
"842",1460,"354032","Amphilophium crucigerum"
"843",1461,"4054","Panax ginseng"
"844",1463,"107821","Barringtonia racemosa"
"845",1470,"507411","Combretum microphyllum"
"846",1471,"203717","Saposhnikovia divaricata"
"847",1472,"285590","Tinospora cordifolia"
"848",1473,"82089","Hydrocotyle bonariensis"
"849",1477,"78707","Bletilla striata"
"850",1478,"557713","Rhanterium suaveolens"
"851",1480,"43233","Elaeagnus umbellata"
"852",1481,"167620","Neorautanenia mitis"
"853",1482,"290996","Schleichera oleosa"
"854",1484,"39350","Ocimum basilicum"
"855",1486,"4432","Nelumbo nucifera"
"856",1488,"225969","Chamaecrista nictitans"
"857",1489,"403091","Hancornia speciosa"
"858",1490,"203015","Rhodiola rosea"
"859",1491,"223762","Phaleria macrocarpa"
"860",1492,"397274","Solanum cernuum"
"861",1494,"290984","Paullinia pinnata"
"862",1496,"316645","Mallotus philippensis"
"863",1497,"363212","Pisonia aculeata"
"864",1498,"1045139","Smilax corbularia"
"865",1499,"16911","Curtisia dentata"
"866",1500,"428897","Castilleja tenuiflora"
"867",1501,"159030","Murraya koenigii"
"868",1504,"35874","Dioscorea bulbifera"
"869",1505,"79772","Verbena officinalis"
"870",1506,"76025","Fallopia multiflora"
"871",1507,"638627","Lonicera macranthoides"
"872",1508,"44586","Panax notoginseng"
"873",1509,"413790","Euclea divinorum"
"874",1509,"6239","Caenorhabditis elegans"
"875",1510,"1898873","Mosla scabra"
"876",1511,"1508053","Pittosporum dasycaulon"
"877",1512,"285590","Tinospora cordifolia"
"878",1514,"4081","Solanum lycopersicum"
"879",1516,"1351","Enterococcus faecalis"
"880",1517,"142615","Dendrobium officinale"
"881",1518,"65409","Scutellaria baicalensis"
"882",1519,"53852","Cassia fistula"
"883",1519,"6239","Caenorhabditis elegans"
"884",1522,"126910","Withania somnifera"
"885",1523,"13329","Achillea millefolium"
"886",1525,"180581","Withania coagulans"
"887",1525,"358","Agrobacterium tumefaciens"
"888",1526,"210","Helicobacter pylori"
"889",1527,"569774","Anoectochilus roxburghii"
"890",1528,"39358","Prunella vulgaris"
"891",1529,"68554","Phellodendron amurense"
"892",1530,"190802","Gynandropsis gynandra"
"893",1531,"83819","Polygonum cuspidatum"
"894",1532,"4047","Coriandrum sativum"
"895",1533,"126910","Withania somnifera"
"896",1534,"39367","Salvia rosmarinus"
"897",1535,"287721","Aralia continentalis"
"898",1536,"126910","Withania somnifera"
"899",1537,"33120","Alkekengi officinarum"
"900",1538,"1602066","Goniothalamus wynaadensis"
"901",1539,"261998","Astronium urundeuva"
"902",1540,"43366","Clitoria ternatea"
"903",1542,"119176","Pentanema britannicum"
"904",1543,"4054","Panax ginseng"
"905",1544,"126418","Forsythia suspensa"
"906",1545,"126910","Withania somnifera"
"907",1545,"5599","Alternaria alternata"
"908",1546,"1640457","Trichilia catigua"
"909",1550,"1006121","Tetrastigma hemsleyanum"
"910",1551,"155640","Melia azedarach"
"911",1552,"126910","Withania somnifera"
"912",1556,"66675","Cochlospermum vitifolium"
"913",1557,"205027","Acacia auriculiformis"
"914",1557,"64391","Callosobruchus maculatus"
"915",1560,"475752","Dracaena reflexa"
"916",1561,"276777","Elaeagnus glabra"
"917",1562,"336856","Zingiber montanum"
"918",1563,"36777","Elaeagnus angustifolia"
"919",1564,"543564","Alkanna tinctoria"
"920",1565,"469930","Garcinia kola"
"921",1566,"51492","Tulbaghia violacea"
"922",1568,"4432","Nelumbo nucifera"
"923",1568,"264924","Nymphaea lotus"
"924",1570,"50507","Schisandra chinensis"
"925",1571,"2602015","Hypericibacter terrae"
"926",1571,"2602016","Hypericibacter adhaerens"
"927",1571,"65561","Hypericum perforatum"
"928",1573,"4052","Hedera helix"
"929",1575,"96266","Palicourea rigida"
"930",1577,"39414","Plantago lanceolata"
"931",1581,"488003","Persicaria minor"
"932",1582,"66014","Cymbopogon citratus"
"933",1583,"751877","Zataria multiflora"
"934",1584,"371726","Pistacia lentiscus"
"935",1585,"261433","Maianthemum atropurpureum"
"936",1586,"252529","Citrullus colocynthis"
"937",1587,"200492","Sophora alopecuroides"
"938",1588,"39352","Origanum vulgare"
"939",1588,"7955","Danio rerio"
"940",1588,"644","Aeromonas hydrophila"
"941",1589,"184783","Areca catechu"
"942",1591,"4577","Zea mays"
"943",1592,"4058","Catharanthus roseus"
"944",1593,"3735","Moringa oleifera"
"945",1594,"538253","Piper crassinervium"
"946",1596,"40353","Echis carinatus"
"947",1598,"930814","Boerhavia diffusa"
"948",1600,"126910","Withania somnifera"
"949",1601,"126910","Withania somnifera"
"950",1602,"458531","Eurycoma longifolia"
"951",1603,"2708958","Psydrax subcordata"
"952",1604,"97751","Kaempferia parviflora"
"953",1605,"43522","Morinda citrifolia"
"954",1606,"137129","Swertia japonica"
"955",1607,"538471","Carlina acaulis"
"956",1607,"6239","Caenorhabditis elegans"
"957",1608,"35608","Artemisia annua"
"958",1610,"4079","Hyoscyamus niger"
"959",1611,"168834","Plagiorhegma dubium"
"960",1612,"50804","Halenia elliptica"
"961",1613,"2044567","Artemisia gilvescens"
"962",1613,"74872","Anopheles anthropophagus"
"963",1615,"359","Agrobacterium rhizogenes"
"964",1615,"48106","Centella asiatica"
"965",1616,"328782","Costus spicatus"
"966",1618,"3501","Urtica dioica"
"967",1619,"124943","Azadirachta indica"
"968",1619,"34199","Aloe vera"
"969",1619,"34256","Mentha x piperita"
"970",1621,"226208","Salvia miltiorrhiza"
"971",1622,"167337","Chrysopogon zizanioides"
"972",1623,"469930","Garcinia kola"
"973",1627,"3735","Moringa oleifera"
"974",1628,"2518020","Lithocarpus polystachyus"
"975",1629,"161395","Cistanche deserticola"
"976",1629,"151230","Haloxylon ammodendron"
"977",1630,"39350","Ocimum basilicum"
"978",1631,"355589","Huperzia serrata"
"979",1632,"396313","Rhazya stricta"
"980",1636,"175694","Andrographis paniculata"
"981",1637,"1986207","Satureja bachtiarica"
"982",1638,"1715253","Trichoderma sp."
"983",1638,"2292707","Myoporum bontioides"
"984",1639,"4058","Catharanthus roseus"
"985",1640,"1449359","Eriophyton tibeticum"
"986",1641,"53879","Euchresta horsfieldii"
"987",1642,"29780","Mangifera indica"
"988",1643,"65409","Scutellaria baicalensis"
"989",1644,"3486","Humulus lupulus"
"990",1645,"127999","Tanacetum parthenium"
"991",1647,"36777","Elaeagnus angustifolia"
"992",1650,"1077932","Cleome amblyocarpa"
"993",1652,"47247","Lotus corniculatus"
"994",1653,"56525","Dittrichia viscosa"
"995",1654,"169606","Tagetes lucida"
"996",1656,"98583","Rhodomyrtus tomentosa"
"997",1656,"5476","Candida albicans"
"998",1658,"126910","Withania somnifera"
"999",1659,"4068","Gymnema sylvestre"
"1000",1662,"4054","Panax ginseng"
"1001",1663,"288950","Dianthus superbus"
"1002",1665,"431188","Dendrobium candidum"
"1003",1666,"4164","Digitalis purpurea"
"1004",1667,"193516","Hippophae rhamnoides"
"1005",1670,"39329","Lavandula angustifolia"
"1006",1671,"13217","Piper betle"
"1007",1672,"649199","Astragalus membranaceus"
"1008",1673,"204151","Orthosiphon aristatus"
"1009",1674,"38851","Gentiana lutea"
"1010",1675,"294315","Schoenocaulon officinale"
"1011",1676,"312798","Ferula aucheri"
"1012",1677,"2906898","Acalypha amentacea"
"1013",1678,"1585251","Ajuga bracteosa"
"1014",1679,"2358373","Cnidoscolus quercifolius"
"1015",1680,"135798","Heimia myrtifolia"
"1016",1681,"714457","Clinacanthus nutans"
"1017",1684,"29797","Hydnophytum formicarum"
"1018",1685,"427278","Phyllanthus fraternus"
"1019",1686,"180066","Dipsacus asperoides"
"1020",1687,"2067815","Commiphora mukul"
"1021",1688,"197236","Caralluma europaea"
"1022",1689,"54711","Cnidium officinale"
"1023",1690,"2201923","Withania adpressa"
"1024",1691,"72341","Artemisia dracunculus"
"1025",1691,"590727","Sargassum fusiforme"
"1026",1692,"41220","Gloriosa superba"
"1027",1693,"270123","Celosia trigyna"
"1028",1694,"425106","Stephania tetrandra"
"1029",1695,"136217","Curcuma longa"
"1030",1695,"146752","Acanthamoeba triangularis"
"1031",1699,"318066","Tridax procumbens"
"1032",1701,"4058","Catharanthus roseus"
"1033",1702,"997719","Phlomis grandiflora"
"1034",1704,"543564","Alkanna tinctoria"
"1035",1706,"997701","Phlomis armeniaca"
"1036",1707,"263974","Bacopa monnieri"
"1037",1708,"476450","Salvia castanea"
"1038",1710,"41230","Marrubium vulgare"
"1039",1711,"429560","Cullen corylifolium"
"1040",1713,"13427","Cichorium intybus"
"1041",1713,"3501","Urtica dioica"
"1042",1713,"49987","Satureja hortensis"
"1043",1715,"1117157","Teucrium polium"
"1044",1716,"2689076","Ligusticum chuanxiong"
"1045",1717,"1777554","Tragia plukenetii"
"1046",1718,"65409","Scutellaria baicalensis"
"1047",1720,"114145","Limoniastrum guyonianum"
"1048",1723,"63476","Hemidesmus indicus"
"1049",1724,"1045232","Meistera muricarpa"
"1050",1725,"648866","Grona styracifolia"
"1051",1728,"43522","Morinda citrifolia"
"1052",1730,"1933732","Salvia leriifolia"
"1053",1731,"307972","Apostichopus japonicus"
"1054",1733,"13427","Cichorium intybus"
"1055",1737,"271192","Pimpinella anisum"
"1056",1738,"35608","Artemisia annua"
"1057",1739,"1071199","Pterocarpus santalinus"
"1058",1740,"175694","Andrographis paniculata"
"1059",1741,"306087","Digitalis trojana"
"1060",1742,"4076","Datura stramonium"
"1061",1743,"452784","Haplophyllum tuberculatum"
"1062",1746,"53852","Cassia fistula"
"1063",1747,"2849586","Anethum foeniculum"
"1064",1748,"39279","Bongardia chrysogonum"
"1065",1749,"439689","Evolvulus alsinoides"
"1066",1750,"82755","Gymnanthemum amygdalinum"
"1067",1751,"39367","Salvia rosmarinus"
"1068",1752,"171929","Anacardium occidentale"
"1069",1755,"132963","Warburgia salutaris"
"1070",1756,"714457","Clinacanthus nutans"
"1071",1757,"49839","Sophora davidii"
"1072",1758,"175694","Andrographis paniculata"
"1073",1759,"285590","Tinospora cordifolia"
"1074",1759,"1773","Mycobacterium tuberculosis"
"1075",1763,"90538","Tetraena alba"
"1076",1764,"294734","Mentha cervina"
"1077",1765,"58860","Tamarindus indica"
"1078",1767,"19953","Valeriana officinalis"
"1079",1770,"190806","Crateva adansonii"
"1080",1771,"181254","Lotus dorycnium"
"1081",1772,"141545","Cerbera manghas"
"1082",1773,"371726","Pistacia lentiscus"
"1083",1774,"185202","Smallanthus sonchifolius"
"1084",1775,"49840","Sophora flavescens"
"1085",1776,"252529","Citrullus colocynthis"
"1086",1779,"148530","Moraea sisyrinchium"
"1087",1782,"2571315","Oliveria decumbens"
"1088",1784,"13529","Flagellaria indica"
"1089",1786,"199623","Alpinia officinarum"
"1090",1788,"197238","Caralluma tuberculata"
"1091",1789,"141545","Cerbera manghas"
"1092",1790,"52846","Picralima nitida"
"1093",1791,"557028","Pometia pinnata"
"1094",1794,"469914","Allanblackia floribunda"
"1095",1795,"1472306","Cecropia pachystachya"
"1096",1796,"41568","Chrysanthemum x morifolium"
"1097",1798,"119172","Carpesium abrotanoides"
"1098",1799,"29727","Eruca vesicaria subsp. sativa"
"1099",1800,"58039","Juniperus communis"
"1100",1801,"2054469","Dracocephalum forrestii"
"1101",1802,"165083","Gundelia tournefortii"
"1102",1805,"187505","Gongronemopsis tenacissima"
"1103",1806,"334508","Syzygium zeylanicum"
"1104",1807,"1571167","Salvia mirzayanii"
"1105",1810,"4054","Panax ginseng"
"1106",1811,"74613","Glycyrrhiza uralensis"
"1107",1812,"99050","Eriocephalus africanus"
"1108",1813,"436207","Arnica montana"
"1109",1814,"1685687","Ziziphora persica"
"1110",1816,"292912","Corylopsis coreana"
"1111",1817,"138060","Mimosa tenuiflora"
"1112",1819,"65561","Hypericum perforatum"
